request_id,request_e2e_time,request_e2e_time_normalized,request_execution_time,request_execution_time_normalized,request_model_execution_time,request_model_execution_time_normalized,request_preemption_time,request_scheduling_delay,request_execution_plus_preemption_time,request_execution_plus_preemption_time_normalized,prefill_e2e_time,prefill_time_execution_plus_preemption,prefill_time_execution_plus_preemption_normalized,decode_time_execution_plus_preemption_normalized,request_inter_arrival_delay,request_num_tokens,request_num_prefill_tokens,request_num_decode_tokens,request_pd_ratio,request_num_restarts
0,1.74106087156582,0.0322418679919596,1.74106087156582,0.0322418679919596,1.74106087156582,0.0322418679919596,0.0,0.0,1.74106087156582,0.0322418679919596,0.1924292150939394,0.1924292150939394,5.10151683706096e-05,0.0286783640087385,,3826.0,3772.0,54.0,69.85185185185185,0
1,5.803324788502117,0.0372007999262956,5.636406028501719,0.036130807875011,5.636406028501719,0.036130807875011,0.0,0.1669187600003969,5.636406028501719,0.036130807875011,0.2899404128441091,0.1230216528437121,6.10529294509738e-05,0.0353422075362692,0.0,2171.0,2015.0,156.0,12.916666666666666,0
2,5.128469367546239,0.0385599200567386,4.863792677891672,0.036569869758584,4.863792677891672,0.036569869758584,0.0,0.2646766896545667,4.863792677891672,0.036569869758584,0.481523411138906,0.2168467214843393,5.620702993373232e-05,0.0349394432812581,0.0,3991.0,3858.0,133.0,29.00751879699248,0
3,3.14127736146986,0.0397630045755678,2.691108759984496,0.034064667847905,2.691108759984496,0.034064667847905,0.0,0.4501686014853636,2.691108759984496,0.034064667847905,0.611535058584218,0.1613664570988543,6.431504866435007e-05,0.0320220544669068,0.0,2588.0,2509.0,79.0,31.75949367088608,0
4,8.104845204198776,0.0428827788581945,7.521983897156102,0.0397988565987095,7.521983897156102,0.0397988565987095,0.0,0.5828613070426756,7.521983897156102,0.0397988565987095,0.8110953122806148,0.2282340052379392,7.202082841209822e-05,0.0385912692694082,0.0,3358.0,3169.0,189.0,16.767195767195766,0
5,2.3331249278341173,0.0542587192519562,1.554735580023045,0.0361566413958847,1.554735580023045,0.0361566413958847,0.0,0.7783893478110724,1.554735580023045,0.0361566413958847,0.9887048839938696,0.210315536182797,6.067961228586182e-05,0.0312655824148894,0.0,3509.0,3466.0,43.0,80.6046511627907,0
6,10.732132042685553,0.0464594460722318,9.776547881689226,0.0423227181025507,9.776547881689226,0.0423227181025507,0.0,0.9555841609963268,9.776547881689226,0.0423227181025507,1.195265435418266,0.2396812744219392,7.072330316374718e-05,0.0412851368279969,0.0,3620.0,3389.0,231.0,14.670995670995673,0
7,7.192050457154444,0.0476294732261883,6.027791274717719,0.0399191475146868,6.027791274717719,0.0399191475146868,0.0,1.164259182436724,6.027791274717719,0.0399191475146868,1.3537091602865112,0.1894499778497873,7.135592386056021e-05,0.0386645118997876,0.0,2806.0,2655.0,151.0,17.582781456953644,0
8,8.298916297404947,0.0488171546906173,6.979196234515978,0.0410540954971528,6.979196234515978,0.0410540954971528,0.0,1.319720062888969,6.979196234515978,0.0410540954971528,1.510547292915823,0.1908272300268541,8.95482074269611e-05,0.0399315823793477,0.0,2301.0,2131.0,170.0,12.53529411764706,0
9,5.514723328648921,0.0546012210757318,4.038344377034638,0.0399836076934122,4.038344377034638,0.0399836076934122,0.0,1.476378951614281,4.038344377034638,0.0399836076934122,1.7117129184146775,0.2353339668003968,6.835142805704236e-05,0.0376535684181608,0.0,3544.0,3443.0,101.0,34.08910891089109,0
10,22.1524052960547,0.051397692102215,20.477699123767163,0.0475120629321743,20.477699123767163,0.0475120629321743,0.0,1.6747061722875352,20.477699123767163,0.0475120629321743,1.9419867277846743,0.2672805554971393,8.420937476280383e-05,0.046891922432181,0.0,3605.0,3174.0,431.0,7.364269141531323,0
11,6.405186742265196,0.058228970384229,4.499833167391662,0.0409075742490151,4.499833167391662,0.0409075742490151,0.0,1.905353574873532,4.499833167391662,0.0409075742490151,2.108043604372387,0.2026900294988551,7.20291504971056e-05,0.0390649376172073,0.0,2924.0,2814.0,110.0,25.581818181818186,0
12,14.201848036331771,0.0531904420836396,12.129479875532931,0.045428763578775,12.129479875532931,0.045428763578775,0.0,2.0723681607988444,12.129479875532931,0.045428763578775,2.235745624820157,0.1633774640213126,8.509242917776698e-05,0.0448168629644629,0.0,2187.0,1920.0,267.0,7.191011235955056,0
13,6.270474393944569,0.0639844325912711,4.067956686809953,0.0415097621103056,4.067956686809953,0.0415097621103056,0.0,2.2025177071346147,4.067956686809953,0.0415097621103056,2.4027463742132023,0.2002286670785875,7.53589262621707e-05,0.0394666124462384,0.0,2755.0,2657.0,98.0,27.112244897959183,0
14,8.15192695970832,0.0612926839075813,5.78473461479666,0.043494245224035,5.78473461479666,0.043494245224035,0.0,2.36719234491166,5.78473461479666,0.043494245224035,2.6421421926583992,0.2749498477467393,8.820976828576816e-05,0.0414269531357136,0.0,3250.0,3117.0,133.0,23.43609022556391,0
